"timestamp","city","hour","day_of_week","month","day_of_year","hour_sin","hour_cos","month_sin","month_cos","doy_sin","doy_cos","is_weekend","is_peak_hour","is_night","season","temp_c","humidity_pct","windspeed_kmh","winddir_deg","windgusts_kmh","pressure_hpa","uv_index","dew_point_c","cloudcover_pct","visibility_m","precipitation_mm","rain_mm","heat_index_c","wind_chill_c","apparent_temp_delta","weathercode","aqi","dominant_poll","pm25_iaqi","pm10_iaqi","no2_iaqi","o3_iaqi","co_iaqi","so2_iaqi","aqi_cat_ordinal","aqi_cat_label","pollution_accumulation_idx","ventilation_idx","humidity_pm25_interaction","uv_o3_interaction","temp_range_c","temp_variance","wind_variance","aqi_lag_1h","aqi_lag_3h","aqi_lag_6h","aqi_lag_24h","aqi_rolling_3h_mean","aqi_rolling_3h_std","aqi_rolling_6h_mean","aqi_rolling_24h_mean","aqi_rolling_24h_max","aqi_change_rate_1h","aqi_change_rate_6h","aqi_change_rate_24h","target_aqi_current","target_aqi_cat_current","target_pm25_day1_avg","target_pm25_day2_avg","target_aqi_cat_day1","target_aqi_cat_day2","target_trend_direction"
"2026-04-14T14:00:00+00:00","Lahore","14","1","4","104","-0.5","-0.866025","0.866025","-0.5","0.976011","-0.217723","0","0","0","1","31.6","19","6.5","352","16.2","1006.1","0","5.2","9","","0.0","0.0","29.57","","-2.1","0","51","pm25","74","21","10","58","9","4","1","Moderate","13.5477","12.7451","14.06","0","","","","51.0","51.0","51.0","46.0","51.0","0.0","51.0","48.92","51.0","0.0","0.0","0.2083","51","1","74","74","1","1","0"
"2026-04-14T15:00:00+00:00","Lahore","15","1","4","104","-0.707107","-0.707107","0.866025","-0.5","0.976011","-0.217723","0","0","0","1","30.2","22","7.5","345","14.8","1006.5","0","6.4","0","","0.0","0.0","28.47","","-2.0","0","51","pm25","74","21","10","58","9","4","1","Moderate","12.0373","14.7059","16.28","0","","","","51.0","51.0","51.0","46.0","51.0","0.0","51.0","49.12","51.0","0.0","0.0","0.2083","51","1","74","74","1","1","0"
"2026-04-14T16:00:00+00:00","Lahore","16","1","4","104","-0.866025","-0.5","0.866025","-0.5","0.976011","-0.217723","0","0","0","1","28.6","26","5.2","344","14.4","1007.2","0","7.5","0","","0.0","0.0","27.36","","-1.4","0","51","pm25","74","21","10","58","9","4","1","Moderate","17.9308","10.1961","19.24","0","","","","51.0","51.0","51.0","46.0","51.0","0.0","51.0","49.33","51.0","0.0","0.0","0.2083","51","1","74","74","1","1","0"
"2026-04-14T17:00:00+00:00","Lahore","17","1","4","104","-0.965926","-0.258819","0.866025","-0.5","0.976011","-0.217723","0","1","0","1","27.2","32","3.3","354","10.1","1007.3","0","9.1","0","","0.0","0.0","26.63","","-0.7","0","51","pm25","74","21","10","58","9","4","1","Moderate","29.6","6.4706","23.68","0","","","","51.0","51.0","51.0","46.0","51.0","0.0","51.0","49.54","51.0","0.0","0.0","0.2083","51","1","74","74","1","1","0"
"2026-04-14T18:00:00+00:00","Lahore","18","1","4","104","-1.0","-0.0","0.866025","-0.5","0.976011","-0.217723","0","1","0","1","26.7","43","3.9","313","5.8","1007.3","0","13.1","0","","0.0","0.0","","","0.4","0","51","pm25","74","21","10","58","9","4","1","Moderate","27.1333","7.6471","31.82","0","","","","51.0","51.0","51.0","46.0","51.0","0.0","51.0","49.75","51.0","0.0","0.0","0.2083","51","1","74","74","1","1","0"
"2026-04-14T19:00:00+00:00","Lahore","19","1","4","104","-0.965926","0.258819","0.866025","-0.5","0.976011","-0.217723","0","1","0","1","25.7","46","2.9","317","6.5","1007.0","0","13.1","0","","0.0","0.0","","","0.6","0","51","pm25","74","21","10","58","9","4","1","Moderate","37.2552","5.6863","34.04","0","","","","51.0","51.0","51.0","46.0","51.0","0.0","51.0","49.96","51.0","0.0","0.0","0.2083","51","1","74","74","1","1","0"
"2026-04-14T20:00:00+00:00","Lahore","20","1","4","104","-0.866025","0.5","0.866025","-0.5","0.976011","-0.217723","0","0","0","1","24.6","48","2.9","317","5.0","1006.5","0","13.1","2","","0.0","0.0","","","0.6","0","51","pm25","74","21","10","58","9","4","1","Moderate","37.7655","5.6863","35.52","0","","","","51.0","51.0","51.0","46.0","51.0","0.0","51.0","50.17","51.0","0.0","0.0","0.2083","51","1","74","74","1","1","0"
"2026-04-14T21:00:00+00:00","Lahore","21","1","4","104","-0.707107","0.707107","0.866025","-0.5","0.976011","-0.217723","0","0","0","1","23.5","49","5.6","345","9.4","1005.9","0","12.1","6","","0.0","0.0","","","-0.1","0","51","pm25","74","21","10","58","9","4","1","Moderate","19.6893","10.9804","36.26","0","","","","51.0","51.0","51.0","46.0","51.0","0.0","51.0","50.38","51.0","0.0","0.0","0.2083","51","1","74","74","1","1","0"
"2026-04-14T22:00:00+00:00","Lahore","22","1","4","104","-0.5","0.866025","0.866025","-0.5","0.976011","-0.217723","0","0","1","1","23.1","50","8.8","358","16.9","1005.7","0","12.0","0","","0.0","0.0","","","-0.7","0","51","pm25","74","21","10","58","9","4","1","Moderate","12.6136","17.2549","37.0","0","","","","51.0","51.0","51.0","46.0","51.0","0.0","51.0","50.58","51.0","0.0","0.0","0.2083","51","1","74","74","1","1","0"
"2026-04-14T23:00:00+00:00","Lahore","23","1","4","104","-0.258819","0.965926","0.866025","-0.5","0.976011","-0.217723","0","0","1","1","22.5","52","8.0","355","17.3","1005.8","0","12.2","36","","0.0","0.0","","","-0.4","1","51","pm25","74","21","10","58","9","4","1","Moderate","14.06","15.6863","38.48","0","","","","51.0","51.0","51.0","46.0","51.0","0.0","51.0","50.79","51.0","0.0","0.0","0.2083","51","1","74","74","1","1","0"
"2026-04-15T00:00:00+00:00","Lahore","0","2","4","105","0.0","1.0","0.866025","-0.5","0.972118","-0.234491","0","0","1","1","22.1","68","4.4","333","15.1","1005.5","0","15.9","43","","0.0","0.0","","","1.4","1","45","pm25","80","15","10","49","6","2","0","Good","30.5455","9.7778","54.4","0","","","","51.0","51.0","51.0","51.0","51.0","0.0","51.0","51.0","51.0","0.0","0.0","0.0","45","0","80","80","0","0","0"
"2026-04-15T01:00:00+00:00","Lahore","1","2","4","105","0.258819","0.965926","0.866025","-0.5","0.972118","-0.234491","0","0","1","1","22.0","69","4.6","315","7.2","1005.7","0","16.0","0","","0.0","0.0","","","1.5","0","45","pm25","80","15","10","49","6","2","0","Good","29.3913","10.2222","55.2","0","","","","45.0","51.0","51.0","51.0","49.0","2.83","50.0","50.75","51.0","-6.0","-1.0","-0.25","45","0","80","80","0","0","-1"
"2026-04-15T02:00:00+00:00","Lahore","2","2","4","105","0.5","0.866025","0.866025","-0.5","0.972118","-0.234491","0","0","1","1","23.6","62","6.2","324","11.9","1006.2","0","15.9","0","","0.0","0.0","","","1.2","0","45","pm25","80","15","10","49","6","2","0","Good","20.9032","13.7778","49.6","0","","","","45.0","51.0","51.0","51.0","47.0","2.83","49.0","50.5","51.0","0.0","-1.0","-0.25","45","0","80","80","0","0","0"
"2026-04-15T03:00:00+00:00","Lahore","3","2","4","105","0.707107","0.707107","0.866025","-0.5","0.972118","-0.234491","0","0","1","1","26.2","55","3.2","344","12.6","1006.4","0","16.5","0","","0.0","0.0","","","1.8","0","45","pm25","80","15","10","49","6","2","0","Good","38.75","7.1111","44.0","0","","","","45.0","45.0","51.0","51.0","45.0","0.0","48.0","50.25","51.0","0.0","-1.0","-0.25","45","0","80","80","0","0","0"
"2026-04-15T04:00:00+00:00","Lahore","4","2","4","105","0.866025","0.5","0.866025","-0.5","0.972118","-0.234491","0","0","1","1","29.6","41","2.6","335","13.0","1006.5","0","15.0","0","","0.0","0.0","29.35","","1.3","0","45","pm25","80","15","10","49","6","2","0","Good","43.3846","5.7778","32.8","0","","","","45.0","45.0","51.0","51.0","45.0","0.0","47.0","50.0","51.0","0.0","-1.0","-0.25","45","0","80","80","0","0","0"
"2026-04-15T05:00:00+00:00","Lahore","5","2","4","105","0.965926","0.258819","0.866025","-0.5","0.972118","-0.234491","0","0","1","1","32.7","28","5.0","305","17.6","1006.4","0","11.9","0","","0.0","0.0","31.38","","0.6","0","45","pm25","80","15","10","49","6","2","0","Good","20.48","11.1111","22.4","0","","","","45.0","45.0","51.0","51.0","45.0","0.0","46.0","49.75","51.0","0.0","-1.0","-0.25","45","0","80","80","0","0","0"
"2026-04-15T06:00:00+00:00","Lahore","6","2","4","105","1.0","0.0","0.866025","-0.5","0.972118","-0.234491","0","0","0","1","34.2","22","8.2","308","23.8","1006.3","0","9.2","0","","0.0","0.0","32.38","","0.2","0","45","pm25","80","15","10","49","6","2","0","Good","11.9024","18.2222","17.6","0","","","","45.0","45.0","45.0","51.0","45.0","0.0","45.0","49.5","51.0","0.0","0.0","-0.25","45","0","80","80","0","0","0"
"2026-04-15T07:00:00+00:00","Lahore","7","2","4","105","0.965926","-0.258819","0.866025","-0.5","0.972118","-0.234491","0","1","0","1","35.5","19","9.1","304","26.3","1005.8","0","8.4","0","","0.0","0.0","33.48","","0.2","0","45","pm25","80","15","10","49","6","2","0","Good","10.4615","20.2222","15.2","0","","","","45.0","45.0","45.0","51.0","45.0","0.0","45.0","49.25","51.0","0.0","0.0","-0.25","45","0","80","80","0","0","0"
"2026-04-15T08:00:00+00:00","Lahore","8","2","4","105","0.866025","-0.5","0.866025","-0.5","0.972118","-0.234491","0","1","0","1","36.3","18","10.1","303","28.4","1004.8","0","8.0","19","","0.0","0.0","34.25","","0.0","0","45","pm25","80","15","10","49","6","2","0","Good","9.3465","22.4444","14.4","0","","","","45.0","45.0","45.0","51.0","45.0","0.0","45.0","49.0","51.0","0.0","0.0","-0.25","45","0","80","80","0","0","0"
"2026-04-15T09:00:00+00:00","Lahore","9","2","4","105","0.707107","-0.707107","0.866025","-0.5","0.972118","-0.234491","0","1","0","1","36.9","17","11.5","301","31.3","1003.9","0","7.7","83","","0.0","0.0","34.79","","-0.8","3","45","pm25","80","15","10","49","6","2","0","Good","8.1391","25.5556","13.6","0","","","","45.0","45.0","45.0","51.0","45.0","0.0","45.0","48.75","51.0","0.0","0.0","-0.25","45","0","80","80","0","0","0"
"2026-04-15T10:00:00+00:00","Lahore","10","2","4","105","0.5","-0.866025","0.866025","-0.5","0.972118","-0.234491","0","0","0","1","36.8","16","12.2","301","31.7","1003.1","0","7.1","100","","0.0","0.0","34.54","","-2.2","3","45","pm25","80","15","10","49","6","2","0","Good","7.6066","27.1111","12.8","0","","","","45.0","45.0","45.0","51.0","45.0","0.0","45.0","48.5","51.0","0.0","0.0","-0.25","45","0","80","80","0","0","0"
"2026-04-15T11:00:00+00:00","Lahore","11","2","4","105","0.258819","-0.965926","0.866025","-0.5","0.972118","-0.234491","0","0","0","1","36.4","16","13.1","302","32.0","1002.7","0","6.8","62","","0.0","0.0","34.11","","-2.7","2","45","pm25","80","15","10","49","6","2","0","Good","7.084","29.1111","12.8","0","","","","45.0","45.0","45.0","51.0","45.0","0.0","45.0","48.25","51.0","0.0","0.0","-0.25","45","0","80","80","0","0","0"
"2026-04-15T12:00:00+00:00","Lahore","12","2","4","105","0.0","-1.0","0.866025","-0.5","0.972118","-0.234491","0","0","0","1","35.8","16","9.6","311","31.7","1003.0","0","5.9","14","","0.0","0.0","33.47","","-2.5","0","45","pm25","80","15","10","49","6","2","0","Good","9.6667","21.3333","12.8","0","","","","45.0","45.0","45.0","51.0","45.0","0.0","45.0","48.0","51.0","0.0","0.0","-0.25","45","0","80","80","0","0","0"
"2026-04-15T13:00:00+00:00","Lahore","13","2","4","105","-0.258819","-0.965926","0.866025","-0.5","0.972118","-0.234491","0","0","0","1","34.8","18","7.1","326","23.4","1003.0","0","6.9","9","","0.0","0.0","32.62","","-1.8","0","45","pm25","80","15","10","49","6","2","0","Good","13.2958","15.7778","14.4","0","","","","45.0","45.0","45.0","51.0","45.0","0.0","45.0","47.75","51.0","0.0","0.0","-0.25","45","0","80","80","0","0","0"
"2026-04-15T14:00:00+00:00","Lahore","14","2","4","105","-0.5","-0.866025","0.866025","-0.5","0.972118","-0.234491","0","0","0","1","32.8","21","5.3","315","14.8","1003.5","0","7.9","1","","0.0","0.0","30.81","","-1.3","0","45","pm25","80","15","10","49","6","2","0","Good","18.2642","11.7778","16.8","0","","","","45.0","45.0","45.0","51.0","45.0","0.0","45.0","47.5","51.0","0.0","0.0","-0.25","45","0","80","80","0","0","0"
"2026-04-15T15:00:00+00:00","Lahore","15","2","4","105","-0.707107","-0.707107","0.866025","-0.5","0.972118","-0.234491","0","0","0","1","31.6","25","5.9","288","11.5","1004.1","0","9.1","1","","0.0","0.0","29.92","","-1.1","0","45","pm25","80","15","10","49","6","2","0","Good","16.9492","13.1111","20.0","0","","","","45.0","45.0","45.0","51.0","45.0","0.0","45.0","47.25","51.0","0.0","0.0","-0.25","45","0","80","80","0","0","0"
"2026-04-15T16:00:00+00:00","Lahore","16","2","4","105","-0.866025","-0.5","0.866025","-0.5","0.972118","-0.234491","0","0","0","1","30.2","30","5.6","277","11.9","1004.8","0","10.6","0","","0.0","0.0","28.94","","-0.6","0","45","pm25","80","15","10","49","6","2","0","Good","18.5714","12.4444","24.0","0","","","","45.0","45.0","45.0","51.0","45.0","0.0","45.0","47.0","51.0","0.0","0.0","-0.25","45","0","80","80","0","0","0"
"2026-04-15T17:00:00+00:00","Lahore","17","2","4","105","-0.965926","-0.258819","0.866025","-0.5","0.972118","-0.234491","0","1","0","1","29.0","34","4.8","304","11.2","1004.9","0","11.6","0","","0.0","0.0","28.13","","-0.3","0","45","pm25","80","15","10","49","6","2","0","Good","22.3333","10.6667","27.2","0","","","","45.0","45.0","45.0","51.0","45.0","0.0","45.0","46.75","51.0","0.0","0.0","-0.25","45","0","80","80","0","0","0"
"2026-04-15T18:00:00+00:00","Lahore","18","2","4","105","-1.0","-0.0","0.866025","-0.5","0.972118","-0.234491","0","1","0","1","28.6","38","3.4","313","8.6","1004.7","0","13.1","0","","0.0","0.0","28.06","","0.5","0","45","pm25","80","15","10","49","6","2","0","Good","32.4706","7.5556","30.4","0","","","","45.0","45.0","45.0","51.0","45.0","0.0","45.0","46.5","51.0","0.0","0.0","-0.25","45","0","80","80","0","0","0"
"2026-04-15T19:00:00+00:00","Lahore","19","2","4","105","-0.965926","0.258819","0.866025","-0.5","0.972118","-0.234491","0","1","0","1","28.5","39","1.6","297","6.5","1004.9","0","13.2","0","","0.0","0.0","28.04","","0.7","0","45","pm25","80","15","10","49","6","2","0","Good","69.5","3.5556","31.2","0","","","","45.0","45.0","45.0","51.0","45.0","0.0","45.0","46.25","51.0","0.0","0.0","-0.25","45","0","80","80","0","0","0"
"2026-04-15T20:00:00+00:00","Lahore","20","2","4","105","-0.866025","0.5","0.866025","-0.5","0.972118","-0.234491","0","0","0","1","26.9","43","1.8","354","2.9","1004.3","0","13.1","71","","0.0","0.0","","","0.7","2","45","pm25","80","15","10","49","6","2","0","Good","63.5556","4.0","34.4","0","","","","45.0","45.0","45.0","51.0","45.0","0.0","45.0","46.0","51.0","0.0","0.0","-0.25","45","0","80","80","0","0","0"
"2026-04-15T21:00:00+00:00","Lahore","21","2","4","105","-0.707107","0.707107","0.866025","-0.5","0.972118","-0.234491","0","0","0","1","25.4","46","5.6","22","9.7","1004.1","0","12.9","87","","0.0","0.0","","","0.0","3","45","pm25","80","15","10","49","6","2","0","Good","20.8571","12.4444","36.8","0","","","","45.0","45.0","45.0","51.0","45.0","0.0","45.0","45.75","51.0","0.0","0.0","-0.25","45","0","80","80","0","0","0"
"2026-04-15T22:00:00+00:00","Lahore","22","2","4","105","-0.5","0.866025","0.866025","-0.5","0.972118","-0.234491","0","0","1","1","23.5","51","8.7","60","16.6","1004.3","0","12.8","96","","0.0","0.0","","","-0.4","3","45","pm25","80","15","10","49","6","2","0","Good","13.8851","19.3333","40.8","0","","","","45.0","45.0","45.0","51.0","45.0","0.0","45.0","45.5","51.0","0.0","0.0","-0.25","45","0","80","80","0","0","0"
"2026-04-15T23:00:00+00:00","Lahore","23","2","4","105","-0.258819","0.965926","0.866025","-0.5","0.972118","-0.234491","0","0","1","1","21.9","56","5.8","90","16.2","1004.6","0","12.8","64","","0.0","0.0","","","0.0","2","45","pm25","80","15","10","49","6","2","0","Good","21.5172","12.8889","44.8","0","","","","45.0","45.0","45.0","51.0","45.0","0.0","45.0","45.25","51.0","0.0","0.0","-0.25","45","0","80","80","0","0","0"
"2026-04-16T00:00:00+00:00","Lahore","0","3","4","106","0.0","1.0","0.866025","-0.5","0.967938","-0.25119","0","0","1","1","22.3","63","4.3","112","9.4","1004.5","0","14.9","99","","0.0","0.0","","","1.0","3","33","pm25","49","13","6","47","9","6","0","Good","18.5744","13.0303","30.87","0","","","","45.0","45.0","45.0","45.0","45.0","0.0","45.0","45.0","45.0","0.0","0.0","0.0","33","0","49","49","0","0","0"
"2026-04-16T01:00:00+00:00","Lahore","1","3","4","106","0.258819","0.965926","0.866025","-0.5","0.967938","-0.25119","0","0","1","1","22.5","61","5.1","107","7.2","1005.0","0","14.6","98","","0.0","0.0","","","0.8","3","33","pm25","49","13","6","47","9","6","0","Good","15.4686","15.4545","29.89","0","","","","33.0","45.0","45.0","45.0","41.0","5.66","43.0","44.5","45.0","-12.0","-2.0","-0.5","33","0","49","49","0","0","-1"
"2026-04-16T02:00:00+00:00","Lahore","2","3","4","106","0.5","0.866025","0.866025","-0.5","0.967938","-0.25119","0","0","1","1","24.4","54","7.0","116","13.7","1005.5","0","14.5","98","","0.0","0.0","","","0.4","3","33","pm25","49","13","6","47","9","6","0","Good","10.78","21.2121","26.46","0","","","","33.0","45.0","45.0","45.0","37.0","5.66","41.0","44.0","45.0","0.0","-2.0","-0.5","33","0","49","49","0","0","0"
"2026-04-16T03:00:00+00:00","Lahore","3","3","4","106","0.707107","0.707107","0.866025","-0.5","0.967938","-0.25119","0","0","1","1","28.0","43","5.0","125","14.0","1006.3","0","14.4","96","","0.0","0.0","27.88","","0.8","3","33","pm25","49","13","6","47","9","6","0","Good","14.014","15.1515","21.07","0","","","","33.0","33.0","45.0","45.0","33.0","0.0","39.0","43.5","45.0","0.0","-2.0","-0.5","33","0","49","49","0","0","0"
"2026-04-16T04:00:00+00:00","Lahore","4","3","4","106","0.866025","0.5","0.866025","-0.5","0.967938","-0.25119","0","0","1","1","31.4","35","4.9","118","16.2","1006.7","0","13.9","100","","0.0","0.0","30.73","","0.5","3","33","pm25","49","13","6","47","9","6","0","Good","13.5","14.8485","17.15","0","","","","33.0","33.0","45.0","45.0","33.0","0.0","37.0","43.0","45.0","0.0","-2.0","-0.5","33","0","49","49","0","0","0"
"2026-04-16T05:00:00+00:00","Lahore","5","3","4","106","0.965926","0.258819","0.866025","-0.5","0.967938","-0.25119","0","0","1","1","34.0","28","5.1","148","18.7","1007.1","0","13.0","52","","0.0","0.0","32.96","","0.8","2","33","pm25","49","13","6","47","9","6","0","Good","12.298","15.4545","13.72","0","","","","33.0","33.0","45.0","45.0","33.0","0.0","35.0","42.5","45.0","0.0","-2.0","-0.5","33","0","49","49","0","0","0"
"2026-04-16T06:00:00+00:00","Lahore","6","3","4","106","1.0","0.0","0.866025","-0.5","0.967938","-0.25119","0","0","0","1","34.9","22","3.7","119","20.9","1007.4","0","10.1","84","","0.0","0.0","33.18","","1.1","3","33","pm25","49","13","6","47","9","6","0","Good","16.1568","11.2121","10.78","0","","","","33.0","33.0","33.0","45.0","33.0","0.0","33.0","42.0","45.0","0.0","0.0","-0.5","33","0","49","49","0","0","0"
"2026-04-16T07:00:00+00:00","Lahore","7","3","4","106","0.965926","-0.258819","0.866025","-0.5","0.967938","-0.25119","0","1","0","1","36.7","18","2.3","119","18.4","1007.0","0","8.5","48","","0.0","0.0","34.71","","1.2","1","33","pm25","49","13","6","47","9","6","0","Good","25.1391","6.9697","8.82","0","","","","33.0","33.0","33.0","45.0","33.0","0.0","33.0","41.5","45.0","0.0","0.0","-0.5","33","0","49","49","0","0","0"
"2026-04-16T08:00:00+00:00","Lahore","8","3","4","106","0.866025","-0.5","0.866025","-0.5","0.967938","-0.25119","0","1","0","1","37.6","15","2.1","250","17.3","1006.5","0","6.2","97","","0.0","0.0","35.28","","0.8","3","33","pm25","49","13","6","47","9","6","0","Good","26.8333","6.3636","7.35","0","","","","33.0","33.0","33.0","45.0","33.0","0.0","33.0","41.0","45.0","0.0","0.0","-0.5","33","0","49","49","0","0","0"
"2026-04-16T09:00:00+00:00","Lahore","9","3","4","106","0.707107","-0.707107","0.866025","-0.5","0.967938","-0.25119","0","1","0","1","37.7","14","2.3","309","17.3","1005.3","0","5.6","100","","0.0","0.0","35.24","","-0.5","3","33","pm25","49","13","6","47","9","6","0","Good","24.287","6.9697","6.86","0","","","","33.0","33.0","33.0","45.0","33.0","0.0","33.0","40.5","45.0","0.0","0.0","-0.5","33","0","49","49","0","0","0"
"2026-04-16T10:00:00+00:00","Lahore","10","3","4","106","0.5","-0.866025","0.866025","-0.5","0.967938","-0.25119","0","0","0","1","37.7","14","4.6","18","19.1","1004.5","0","5.6","100","","0.0","0.0","35.24","","-1.4","3","33","pm25","49","13","6","47","9","6","0","Good","12.1435","13.9394","6.86","0","","","","33.0","33.0","33.0","45.0","33.0","0.0","33.0","40.0","45.0","0.0","0.0","-0.5","33","0","49","49","0","0","0"
"2026-04-16T11:00:00+00:00","Lahore","11","3","4","106","0.258819","-0.965926","0.866025","-0.5","0.967938","-0.25119","0","0","0","1","37.7","14","8.5","38","23.4","1004.0","0","5.7","100","","0.0","0.0","35.24","","-2.4","3","33","pm25","49","13","6","47","9","6","0","Good","6.5718","25.7576","6.86","0","","","","33.0","33.0","33.0","45.0","33.0","0.0","33.0","39.5","45.0","0.0","0.0","-0.5","33","0","49","49","0","0","0"
"2026-04-16T12:00:00+00:00","Lahore","12","3","4","106","0.0","-1.0","0.866025","-0.5","0.967938","-0.25119","0","0","0","1","37.5","12","4.5","43","27.0","1003.0","0","3.3","100","","0.0","0.0","34.79","","-2.2","3","33","pm25","49","13","6","47","9","6","0","Good","12.1956","13.6364","5.88","0","","","","33.0","33.0","33.0","45.0","33.0","0.0","33.0","39.0","45.0","0.0","0.0","-0.5","33","0","49","49","0","0","0"
"2026-04-16T13:00:00+00:00","Lahore","13","3","4","106","-0.258819","-0.965926","0.866025","-0.5","0.967938","-0.25119","0","0","0","1","35.5","16","7.2","35","13.7","1003.8","0","5.8","100","","0.0","0.0","33.16","","-2.1","3","33","pm25","49","13","6","47","9","6","0","Good","7.8944","21.8182","7.84","0","","","","33.0","33.0","33.0","45.0","33.0","0.0","33.0","38.5","45.0","0.0","0.0","-0.5","33","0","49","49","0","0","0"
"2026-04-16T14:00:00+00:00","Lahore","14","3","4","106","-0.5","-0.866025","0.866025","-0.5","0.967938","-0.25119","0","0","0","1","33.4","19","6.5","56","16.6","1004.4","0","6.6","98","","0.0","0.0","31.27","","-1.8","3","33","pm25","49","13","6","47","9","6","0","Good","8.9708","19.697","9.31","0","","","","33.0","33.0","33.0","45.0","33.0","0.0","33.0","38.0","45.0","0.0","0.0","-0.5","33","0","49","49","0","0","0"
"2026-04-16T15:00:00+00:00","Lahore","15","3","4","106","-0.707107","-0.707107","0.866025","-0.5","0.967938","-0.25119","0","0","0","1","31.6","21","9.7","31","16.6","1005.4","0","6.6","100","","0.0","0.0","29.66","","-2.3","3","33","pm25","49","13","6","47","9","6","0","Good","6.1124","29.3939","10.29","0","","","","33.0","33.0","33.0","45.0","33.0","0.0","33.0","37.5","45.0","0.0","0.0","-0.5","33","0","49","49","0","0","0"
"2026-04-16T16:00:00+00:00","Lahore","16","3","4","106","-0.866025","-0.5","0.866025","-0.5","0.967938","-0.25119","0","0","0","1","29.2","31","11.7","34","22.3","1006.1","0","10.6","100","","0.0","0.0","28.1","","-1.5","3","33","pm25","49","13","6","47","9","6","0","Good","5.4863","35.4545","15.19","0","","","","33.0","33.0","33.0","45.0","33.0","0.0","33.0","37.0","45.0","0.0","0.0","-0.5","33","0","49","49","0","0","0"
"2026-04-16T17:00:00+00:00","Lahore","17","3","4","106","-0.965926","-0.258819","0.866025","-0.5","0.967938","-0.25119","0","1","0","1","28.2","34","10.9","45","22.7","1006.4","0","11.1","93","","0.0","0.0","27.45","","-1.3","3","33","pm25","49","13","6","47","9","6","0","Good","6.0239","33.0303","16.66","0","","","","33.0","33.0","33.0","45.0","33.0","0.0","33.0","36.5","45.0","0.0","0.0","-0.5","33","0","49","49","0","0","0"
"2026-04-16T18:00:00+00:00","Lahore","18","3","4","106","-1.0","-0.0","0.866025","-0.5","0.967938","-0.25119","0","1","0","1","28.8","36","13.2","28","21.6","1007.1","0","12.4","100","","0.0","0.0","28.09","","-1.2","3","33","pm25","49","13","6","47","9","6","0","Good","5.0485","40.0","17.64","0","","","","33.0","33.0","33.0","45.0","33.0","0.0","33.0","36.0","45.0","0.0","0.0","-0.5","33","0","49","49","0","0","0"
"2026-04-16T19:00:00+00:00","Lahore","19","3","4","106","-0.965926","0.258819","0.866025","-0.5","0.967938","-0.25119","0","1","0","1","28.9","35","11.5","20","24.8","1007.3","0","11.9","100","","0.0","0.0","28.11","","-1.1","3","33","pm25","49","13","6","47","9","6","0","Good","5.7522","34.8485","17.15","0","","","","33.0","33.0","33.0","45.0","33.0","0.0","33.0","35.5","45.0","0.0","0.0","-0.5","33","0","49","49","0","0","0"
"2026-04-16T20:00:00+00:00","Lahore","20","3","4","106","-0.866025","0.5","0.866025","-0.5","0.967938","-0.25119","0","0","0","1","28.5","34","11.7","25","22.7","1006.9","0","11.2","100","","0.0","0.0","27.7","","-1.3","3","33","pm25","49","13","6","47","9","6","0","Good","5.612","35.4545","16.66","0","","","","33.0","33.0","33.0","45.0","33.0","0.0","33.0","35.0","45.0","0.0","0.0","-0.5","33","0","49","49","0","0","0"
"2026-04-16T21:00:00+00:00","Lahore","21","3","4","106","-0.707107","0.707107","0.866025","-0.5","0.967938","-0.25119","0","0","0","1","27.8","35","11.5","42","22.3","1006.4","0","10.8","70","","0.0","0.0","27.2","","-1.4","2","33","pm25","49","13","6","47","9","6","0","Good","5.7522","34.8485","17.15","0","","","","33.0","33.0","33.0","45.0","33.0","0.0","33.0","34.5","45.0","0.0","0.0","-0.5","33","0","49","49","0","0","0"
"2026-04-16T22:00:00+00:00","Lahore","22","3","4","106","-0.5","0.866025","0.866025","-0.5","0.967938","-0.25119","0","0","1","1","26.5","37","8.8","28","22.0","1006.8","0","10.8","24","","0.0","0.0","","","-1.1","1","33","pm25","49","13","6","47","9","6","0","Good","7.6284","26.6667","18.13","0","","","","33.0","33.0","33.0","45.0","33.0","0.0","33.0","34.0","45.0","0.0","0.0","-0.5","33","0","49","49","0","0","0"
"2026-04-16T23:00:00+00:00","Lahore","23","3","4","106","-0.258819","0.965926","0.866025","-0.5","0.967938","-0.25119","0","0","1","1","25.8","39","7.7","16","16.6","1007.0","0","10.9","67","","0.0","0.0","","","-0.8","2","33","pm25","49","13","6","47","9","6","0","Good","8.8455","23.3333","19.11","0","","","","33.0","33.0","33.0","45.0","33.0","0.0","33.0","33.5","45.0","0.0","0.0","-0.5","33","0","49","49","0","0","0"
"2026-04-17T00:00:00+00:00","Lahore","0","4","4","107","0.0","1.0","0.866025","-0.5","0.963471","-0.267814","0","0","1","1","25.3","48","4.8","20","20.2","1006.9","0","13.4","84","","0.0","0.0","","","0.4","3","37","pm25","73","19","7","50","6","3","0","Good","22.5083","12.973","35.04","0","","","","33.0","33.0","33.0","33.0","33.0","0.0","33.0","33.0","33.0","0.0","0.0","0.0","37","0","73","73","0","0","0"
